Geneid;sorted.step1.CH4_B9_C_hisat2.bam;sorted.step1.CH32_B9_C_hisat2.bam;sorted.step1.CH88_B9_C_hisat2.bam;sorted.step1.CH1_B9_EAB_hisat2.bam;sorted.step1.CH29_B9_EAB_hisat2.bam;sorted.step1.CH85_B9_EAB_hisat2.bam
FRAEX38873_v2_000238800;215;217;406;600;567;632
FRAEX38873_v2_000238810;855;1029;973;507;538;497
FRAEX38873_v2_000238820;643;630;691;406;507;401
FRAEX38873_v2_000238850;0;0;0;0;0;0
FRAEX38873_v2_000238860;0;0;0;0;0;0
FRAEX38873_v2_000238870;1;4;0;0;3;0
FRAEX38873_v2_000238880;0;1;4;0;1;0
FRAEX38873_v2_000238890;0;0;0;1;1;1
FRAEX38873_v2_000238900;0;0;0;0;0;0
FRAEX38873_v2_000238910;3186;4720;7811;13689;13076;11209
FRAEX38873_v2_000238920;1;0;3;0;1;0
FRAEX38873_v2_000238930;21;71;35;32;17;23
FRAEX38873_v2_000238940;290;644;465;205;537;208
FRAEX38873_v2_000238960;201;124;318;181;211;199
FRAEX38873_v2_000238970;560;404;331;415;384;376
FRAEX38873_v2_000239180;0;0;0;41;1;8
FRAEX38873_v2_000239190;1074;520;651;552;582;517
FRAEX38873_v2_000239200;141;126;210;244;263;330
FRAEX38873_v2_000239210;0;0;0;28;1;5
FRAEX38873_v2_000239220;668;827;1109;592;758;554
FRAEX38873_v2_000239230;0;0;0;0;0;0
FRAEX38873_v2_000239240;1265;1022;594;3239;1718;1108
FRAEX38873_v2_000239250;0;0;0;0;0;0
FRAEX38873_v2_000239260;340;288;236;448;522;285
FRAEX38873_v2_000239270;0;0;2;26;24;4
FRAEX38873_v2_000239290;211;191;192;168;137;145
FRAEX38873_v2_000239300;955;1029;1141;1130;1030;1168
FRAEX38873_v2_000239310;43;33;18;17;29;16
FRAEX38873_v2_000239320;143;157;109;99;144;148
FRAEX38873_v2_000239330;231;164;287;378;355;290
FRAEX38873_v2_000239340;0;0;0;0;0;0
FRAEX38873_v2_000239350;1417;1088;1275;488;574;481
FRAEX38873_v2_000239360;504;495;349;591;541;495
FRAEX38873_v2_000239370;8;32;11;1;4;6
FRAEX38873_v2_000239380;13;155;169;30;64;14
FRAEX38873_v2_000239390;1;10;0;12;7;7
FRAEX38873_v2_000239400;44;1193;3779;0;11;31
FRAEX38873_v2_000239410;589;730;758;724;656;791
FRAEX38873_v2_000239420;293;234;444;811;491;462
FRAEX38873_v2_000239430;106;141;131;349;140;129
FRAEX38873_v2_000239440;0;0;0;0;0;0
FRAEX38873_v2_000239450;272;129;54;157;167;84
FRAEX38873_v2_000239460;0;0;0;0;0;0
FRAEX38873_v2_000239470;0;0;0;0;0;0
FRAEX38873_v2_000239480;0;0;0;0;0;0
FRAEX38873_v2_000239530;154;84;7;271;36;7
FRAEX38873_v2_000239540;631;691;496;1161;984;1077
FRAEX38873_v2_000239550;995;1125;1065;1257;1310;989
FRAEX38873_v2_000239570;1;0;0;1;1;0
FRAEX38873_v2_000239590;3555;3425;3409;5881;4244;5588
FRAEX38873_v2_000239600;2;30;287;6;3;6
FRAEX38873_v2_000239810;616;531;372;1180;597;896
FRAEX38873_v2_000239820;104;157;229;751;586;956
FRAEX38873_v2_000239830;0;0;0;0;0;0
FRAEX38873_v2_000239840;2037;1651;1056;2255;1367;1998
FRAEX38873_v2_000239850;846;656;653;640;473;657
FRAEX38873_v2_000239860;87;53;51;68;72;75
FRAEX38873_v2_000239870;493;364;329;454;500;416
FRAEX38873_v2_000239880;0;0;0;5;0;0
FRAEX38873_v2_000239900;744;616;528;631;837;521
FRAEX38873_v2_000239920;1;0;0;4;2;11
FRAEX38873_v2_000239930;25;27;10;102;113;58
FRAEX38873_v2_000240320;317;499;198;39;18;18
FRAEX38873_v2_000240330;0;11;0;0;0;0
FRAEX38873_v2_000240350;0;0;0;3;0;0
FRAEX38873_v2_000240360;1505;1778;1743;2114;1750;1857
FRAEX38873_v2_000240370;0;6;0;0;4;3
FRAEX38873_v2_000240380;153;108;106;161;116;118
FRAEX38873_v2_000240390;0;0;0;0;0;0
FRAEX38873_v2_000240410;0;0;0;0;0;0
FRAEX38873_v2_000240420;681;508;502;596;742;550
FRAEX38873_v2_000240440;1796;1448;1330;2267;1798;1851
FRAEX38873_v2_000240450;5838;3884;3155;2138;2247;2549
FRAEX38873_v2_000240460;2076;1694;1797;1255;1344;1370
FRAEX38873_v2_000240470;126;96;92;55;80;81
FRAEX38873_v2_000240480;0;0;0;0;0;0
FRAEX38873_v2_000240490;63;62;57;278;122;65
FRAEX38873_v2_000240500;83;44;62;81;89;95
FRAEX38873_v2_000240530;899;1617;2158;2337;3251;2925
FRAEX38873_v2_000240540;1166;1557;1597;1136;1251;1262
FRAEX38873_v2_000240550;33;186;842;241;200;50
FRAEX38873_v2_000240560;4479;5468;5366;3539;3687;4321
FRAEX38873_v2_000240570;0;0;0;0;0;3
FRAEX38873_v2_000240580;0;0;0;3;0;2
FRAEX38873_v2_000240590;84;73;60;65;50;44
FRAEX38873_v2_000240600;856;987;951;1290;1469;1304
FRAEX38873_v2_000240610;807;830;549;1596;1504;1022
FRAEX38873_v2_000240620;247;213;395;418;377;353
FRAEX38873_v2_000240630;0;0;0;4;1;4
FRAEX38873_v2_000240640;925;933;831;608;679;637
FRAEX38873_v2_000240650;2243;2940;5610;3465;3937;5574
FRAEX38873_v2_000240660;494;362;346;958;730;541
FRAEX38873_v2_000240670;2741;3172;3099;1873;2238;2145
FRAEX38873_v2_000240680;56;79;66;73;106;71
FRAEX38873_v2_000240690;2123;1991;1762;1222;1182;1233
FRAEX38873_v2_000240880;380;313;340;227;189;249
FRAEX38873_v2_000240890;80;99;203;211;96;103
FRAEX38873_v2_000240900;1345;1190;1145;1169;1061;1003
FRAEX38873_v2_000240920;6158;5368;3024;7859;5571;5096
FRAEX38873_v2_000240930;119;159;65;76;169;95
FRAEX38873_v2_000240940;151;103;120;16;48;87
FRAEX38873_v2_000240950;0;0;0;0;0;0
FRAEX38873_v2_000240960;0;0;0;0;0;0
FRAEX38873_v2_000240970;4;10;155;72;43;24
FRAEX38873_v2_000240990;13;0;0;922;276;223
FRAEX38873_v2_000241000;97;89;70;200;137;148
FRAEX38873_v2_000241010;0;0;0;0;0;0
FRAEX38873_v2_000241020;483;605;417;158;29;60
FRAEX38873_v2_000241030;20;28;35;48;42;26
FRAEX38873_v2_000241040;303;223;157;248;214;189
FRAEX38873_v2_000241070;2338;1470;1215;2394;3536;1730
FRAEX38873_v2_000241100;123;189;128;303;183;313
FRAEX38873_v2_000241220;27;19;12;191;39;33
FRAEX38873_v2_000241230;324;332;264;430;343;370
FRAEX38873_v2_000241240;11;126;48;352;51;93
FRAEX38873_v2_000241250;214;318;496;540;723;475
FRAEX38873_v2_000241270;49;21;0;3;0;0
FRAEX38873_v2_000241280;1891;2985;3000;6416;5244;3264
FRAEX38873_v2_000241300;8;32;14;19;10;11
FRAEX38873_v2_000241310;0;21;5;0;0;0
FRAEX38873_v2_000241320;11;20;18;46;42;22
FRAEX38873_v2_000241330;16;9;7;25;37;19
FRAEX38873_v2_000241350;68;60;128;268;237;130
FRAEX38873_v2_000241360;0;18;0;84;16;2
FRAEX38873_v2_000241370;8;9;5;143;18;35
FRAEX38873_v2_000241400;0;0;0;0;0;0
FRAEX38873_v2_000241410;221;60;9;20;0;7
FRAEX38873_v2_000241430;12;0;0;23;10;31
FRAEX38873_v2_000241450;0;0;0;0;0;0
FRAEX38873_v2_000241460;0;0;0;0;0;0
FRAEX38873_v2_000241470;4;3;6;0;0;0
FRAEX38873_v2_000241480;2;1;0;0;1;0
FRAEX38873_v2_000241530;0;0;0;0;0;0
FRAEX38873_v2_000241540;0;0;0;0;0;0
FRAEX38873_v2_000241550;2463;2838;3446;5684;6095;6434
FRAEX38873_v2_000241560;289;237;239;68;128;142
FRAEX38873_v2_000241570;32;17;25;5;6;13
FRAEX38873_v2_000241580;86;144;122;87;82;90
FRAEX38873_v2_000241590;1;7;13;1;2;10
FRAEX38873_v2_000241600;1144;400;160;721;508;269
FRAEX38873_v2_000241610;0;4;3;7;5;0
FRAEX38873_v2_000241640;247;66;54;0;0;0
FRAEX38873_v2_000241650;5;4;1;0;0;0
FRAEX38873_v2_000241670;0;0;0;0;0;0
FRAEX38873_v2_000241710;502;1857;1853;5389;2718;6239
FRAEX38873_v2_000241720;66;46;17;46;56;38
FRAEX38873_v2_000241820;561;174;67;314;190;184
FRAEX38873_v2_000241830;1750;4506;3803;9026;11958;11519
FRAEX38873_v2_000241840;13057;12164;11384;2019;1995;1569
FRAEX38873_v2_000241850;378;261;342;341;274;299
FRAEX38873_v2_000241860;618;477;493;474;479;411
FRAEX38873_v2_000241870;334;96;32;760;401;268
FRAEX38873_v2_000241880;149;104;223;1200;566;1283
FRAEX38873_v2_000241890;0;17;12;21;0;1
FRAEX38873_v2_000241910;733;1001;755;716;702;664
FRAEX38873_v2_000241920;1044;918;1138;1728;1823;1566
FRAEX38873_v2_000241930;2471;2503;1410;2030;2468;1912
FRAEX38873_v2_000241940;185;824;2736;6572;10322;2550
FRAEX38873_v2_000241950;0;0;0;0;0;0
FRAEX38873_v2_000241960;1002;441;198;1616;715;858
FRAEX38873_v2_000241970;1797;1025;405;3058;1286;1560
FRAEX38873_v2_000241980;282;252;261;319;286;316
FRAEX38873_v2_000241990;214;159;107;174;123;142
FRAEX38873_v2_000242000;31;42;14;70;17;19
FRAEX38873_v2_000242010;687;864;811;4772;4123;2305
FRAEX38873_v2_000242020;9;4;1;5;3;3
FRAEX38873_v2_000242030;495;494;561;6045;7561;6813
FRAEX38873_v2_000242040;584;704;438;823;805;611
FRAEX38873_v2_000242060;0;0;0;0;0;0
FRAEX38873_v2_000242070;78;71;65;58;45;86
FRAEX38873_v2_000242110;14;8;5;40;44;17
FRAEX38873_v2_000242120;0;0;0;0;0;0
FRAEX38873_v2_000242130;1405;1188;1116;724;953;773
FRAEX38873_v2_000242140;11;5;12;10;13;2
FRAEX38873_v2_000242150;3282;2940;2338;2743;2010;2460
FRAEX38873_v2_000242340;0;0;1;2;1;4
FRAEX38873_v2_000242350;350;782;2161;571;550;621
FRAEX38873_v2_000242360;513;636;847;1186;1120;994
FRAEX38873_v2_000242370;0;1;0;8;1;1
FRAEX38873_v2_000242380;0;0;0;0;2;0
FRAEX38873_v2_000242390;122;205;189;180;255;149
FRAEX38873_v2_000242400;526;491;527;454;646;528
FRAEX38873_v2_000242410;77;54;71;52;62;47
FRAEX38873_v2_000242420;6148;5883;5075;3609;4280;4518
FRAEX38873_v2_000242430;535;299;246;159;332;261
FRAEX38873_v2_000242440;332;321;439;864;822;546
FRAEX38873_v2_000242450;281;414;392;307;327;278
FRAEX38873_v2_000242460;53;65;86;14;17;42
FRAEX38873_v2_000242470;849;612;582;943;818;1040
FRAEX38873_v2_000242480;8;0;6;5;21;15
FRAEX38873_v2_000242500;0;1;2;0;1;0
FRAEX38873_v2_000242510;0;0;0;0;0;0
FRAEX38873_v2_000242520;2336;1984;2063;2458;2045;3951
FRAEX38873_v2_000242530;1714;5143;6556;1576;1891;1180
FRAEX38873_v2_000242570;0;0;0;0;0;0
FRAEX38873_v2_000242610;27;169;129;235;242;125
FRAEX38873_v2_000242620;65;95;87;146;148;130
FRAEX38873_v2_000242630;374;350;339;452;499;426
FRAEX38873_v2_000242640;959;902;848;975;733;710
FRAEX38873_v2_000242650;0;0;0;0;0;0
FRAEX38873_v2_000242660;0;0;0;0;1;0
FRAEX38873_v2_000242670;3;0;1;0;15;1
FRAEX38873_v2_000242690;0;0;0;0;1;6
FRAEX38873_v2_000242700;1214;1175;1174;616;859;691
FRAEX38873_v2_000242720;2418;2438;2926;1457;1559;1654
FRAEX38873_v2_000242730;1425;2242;2931;139;495;468
FRAEX38873_v2_000242740;0;0;9;3;2;9
FRAEX38873_v2_000242760;51;22;8;59;73;29
FRAEX38873_v2_000242770;0;0;0;0;0;0
FRAEX38873_v2_000242780;2;8;7;117;180;31
FRAEX38873_v2_000242790;168;226;257;231;266;258
FRAEX38873_v2_000242820;707;805;1011;1149;959;1185
FRAEX38873_v2_000242830;501;424;402;383;423;281
FRAEX38873_v2_000242840;189;3;9;20;2;56
FRAEX38873_v2_000242850;522;273;206;917;897;406
FRAEX38873_v2_000242860;17;7;11;12;19;8
FRAEX38873_v2_000242870;0;0;0;0;0;0
FRAEX38873_v2_000242880;2740;2236;2482;1117;1572;1402
FRAEX38873_v2_000242890;40;69;84;947;105;186
FRAEX38873_v2_000243100;341;99;182;788;627;858
FRAEX38873_v2_000243110;15;4;3;8;10;6
FRAEX38873_v2_000243130;310;300;264;144;175;185
FRAEX38873_v2_000243140;496;285;399;304;414;340
FRAEX38873_v2_000243150;847;1282;1081;448;478;309
FRAEX38873_v2_000243160;3;1;16;3;9;10
FRAEX38873_v2_000243170;1313;1094;1138;1427;1580;2128
FRAEX38873_v2_000243180;404;310;330;342;338;390
FRAEX38873_v2_000243190;842;673;614;334;599;364
FRAEX38873_v2_000243230;0;0;0;0;3;0
FRAEX38873_v2_000243250;351;611;464;471;421;365
FRAEX38873_v2_000243290;0;0;0;0;0;0
FRAEX38873_v2_000243300;1341;1267;1073;1595;1290;1410
FRAEX38873_v2_000243310;0;0;0;0;0;0
FRAEX38873_v2_000243320;2333;1952;2101;3546;2954;3420
FRAEX38873_v2_000243330;0;0;0;0;0;0
FRAEX38873_v2_000243340;0;0;8;6;65;15
FRAEX38873_v2_000243350;0;0;0;47;12;21
FRAEX38873_v2_000243550;307;227;292;813;1461;438
FRAEX38873_v2_000243590;0;0;0;0;0;0
FRAEX38873_v2_000243610;0;0;0;0;0;0
FRAEX38873_v2_000243620;0;8;0;6;6;11
FRAEX38873_v2_000243660;92;44;99;238;125;141
FRAEX38873_v2_000243670;326;278;315;330;338;322
FRAEX38873_v2_000243680;2194;2279;2182;1257;1284;1307
FRAEX38873_v2_000243690;0;0;0;0;0;0
FRAEX38873_v2_000243710;1634;1498;1225;1272;1211;1455
FRAEX38873_v2_000243720;237;340;666;5;12;19
FRAEX38873_v2_000243730;269;290;414;535;624;601
FRAEX38873_v2_000243740;166;631;91;1481;236;172
FRAEX38873_v2_000243750;498;493;431;387;505;332
FRAEX38873_v2_000243760;145;100;29;77;73;48
FRAEX38873_v2_000243770;0;0;0;0;0;0
FRAEX38873_v2_000243780;0;21;9;53;15;21
FRAEX38873_v2_000243790;45;62;40;38;40;10
FRAEX38873_v2_000243800;896;1092;1017;852;912;815
FRAEX38873_v2_000243970;331;324;248;103;134;144
FRAEX38873_v2_000243990;69;48;62;52;53;90
FRAEX38873_v2_000244000;0;0;0;0;0;0
FRAEX38873_v2_000244010;0;3;0;22;0;1
FRAEX38873_v2_000244020;0;0;0;0;0;0
FRAEX38873_v2_000244030;10;14;3;7;11;10
FRAEX38873_v2_000244040;0;1;1;6;0;0
FRAEX38873_v2_000244050;0;0;1;1;0;0
FRAEX38873_v2_000244060;140;111;131;149;99;118
FRAEX38873_v2_000244080;814;511;278;901;772;497
FRAEX38873_v2_000244100;926;1308;1533;3567;2332;2070
FRAEX38873_v2_000244110;97;216;408;194;266;421
FRAEX38873_v2_000244120;0;0;0;0;0;0
FRAEX38873_v2_000244130;6;0;0;0;0;0
FRAEX38873_v2_000244140;112;64;81;65;63;88
FRAEX38873_v2_000244240;3;0;0;0;0;0
FRAEX38873_v2_000244250;24;26;15;504;106;104
FRAEX38873_v2_000244270;1050;263;221;1027;480;277
FRAEX38873_v2_000244280;0;0;0;0;0;0
FRAEX38873_v2_000244320;27;34;26;23;5;19
FRAEX38873_v2_000244330;26;67;46;31;14;2
FRAEX38873_v2_000244340;67;213;131;73;27;8
FRAEX38873_v2_000244350;114;298;218;109;80;78
FRAEX38873_v2_000244390;0;0;0;0;0;0
FRAEX38873_v2_000244400;1;6;1;12;7;3
FRAEX38873_v2_000244410;90;79;200;95;82;169
FRAEX38873_v2_000244420;477;280;592;670;1046;1041
FRAEX38873_v2_000244430;16;72;7;397;47;34
FRAEX38873_v2_000244440;40;73;230;434;569;420
FRAEX38873_v2_000244470;0;0;0;0;0;0
FRAEX38873_v2_000244480;0;0;0;0;0;0
FRAEX38873_v2_000244490;254;294;346;392;220;268
FRAEX38873_v2_000244530;368;190;258;124;243;157
FRAEX38873_v2_000244560;0;0;0;0;0;0
FRAEX38873_v2_000244570;5;1;1;7;5;6
FRAEX38873_v2_000244580;970;1236;1484;721;1590;716
FRAEX38873_v2_000244590;0;13;2;0;5;12
FRAEX38873_v2_000244600;0;1;0;2;0;0
FRAEX38873_v2_000244610;682;443;618;1562;714;897
FRAEX38873_v2_000244640;2905;2966;2691;1432;1680;1780
FRAEX38873_v2_000244650;63;23;23;44;98;26
FRAEX38873_v2_000244660;0;0;1;3;0;0
FRAEX38873_v2_000244670;103;93;86;101;64;103
FRAEX38873_v2_000244680;0;0;0;0;0;0
FRAEX38873_v2_000244690;1588;1383;1144;1249;1078;1348
FRAEX38873_v2_000244700;337;396;365;607;551;533
FRAEX38873_v2_000244710;11;23;6;436;238;164
FRAEX38873_v2_000244720;1186;1083;723;995;765;1045
FRAEX38873_v2_000244730;0;0;0;3;1;0
FRAEX38873_v2_000244740;262;191;113;125;154;85
FRAEX38873_v2_000244750;24;6;12;65;111;65
FRAEX38873_v2_000244780;0;0;0;42;7;0
FRAEX38873_v2_000244790;0;0;0;0;0;0
FRAEX38873_v2_000244800;4;13;3;76;49;41
FRAEX38873_v2_000244810;59;36;22;224;59;52
FRAEX38873_v2_000244820;101;93;126;62;52;110
FRAEX38873_v2_000244930;4;0;3;89;35;76
FRAEX38873_v2_000244940;292;304;187;379;403;310
FRAEX38873_v2_000244950;0;0;0;24;0;0
FRAEX38873_v2_000244960;21;32;31;8;13;8
FRAEX38873_v2_000244980;298;207;96;72;67;97
FRAEX38873_v2_000244990;15741;18132;11595;6082;3279;1752
FRAEX38873_v2_000245000;13;15;1;39;30;15
FRAEX38873_v2_000245010;17;9;12;23;24;243
FRAEX38873_v2_000245020;67;59;26;104;90;92
FRAEX38873_v2_000245030;129;110;96;2;27;68
FRAEX38873_v2_000245040;1305;1545;1936;1898;1490;1997
FRAEX38873_v2_000245050;0;5;1;3;0;1
FRAEX38873_v2_000245060;1065;1161;1221;925;988;973
FRAEX38873_v2_000245070;299;875;1128;1505;1456;1747
FRAEX38873_v2_000245080;13;102;196;148;107;79
FRAEX38873_v2_000245090;21;9;4;6;18;7
FRAEX38873_v2_000245100;357;263;298;230;292;256
FRAEX38873_v2_000245110;22;10;9;0;0;1
FRAEX38873_v2_000245120;5;0;0;0;0;0
FRAEX38873_v2_000245130;127;113;164;281;291;223
FRAEX38873_v2_000245140;326;310;205;533;377;560
FRAEX38873_v2_000245150;28;30;28;46;72;48
FRAEX38873_v2_000245190;2909;2952;3840;3755;3773;3456
FRAEX38873_v2_000245310;129;136;87;45;41;51
FRAEX38873_v2_000245320;19;28;27;51;45;26
FRAEX38873_v2_000245330;0;0;1;0;0;1
FRAEX38873_v2_000245340;410;414;222;283;375;310
FRAEX38873_v2_000245350;9;8;9;28;24;5
FRAEX38873_v2_000245360;1715;1371;1363;1195;1135;1196
FRAEX38873_v2_000245370;642;593;652;500;530;490
FRAEX38873_v2_000245380;0;18;115;35;53;23
FRAEX38873_v2_000245390;0;0;0;0;0;5
FRAEX38873_v2_000245400;5;7;18;5;6;4
FRAEX38873_v2_000245410;63;38;152;80;75;60
FRAEX38873_v2_000245420;0;0;1;33;0;11
FRAEX38873_v2_000245430;9515;9501;12763;1695;872;951
FRAEX38873_v2_000245450;190;152;244;879;614;812
FRAEX38873_v2_000245460;662;568;593;501;667;747
FRAEX38873_v2_000245490;0;2;0;42;6;14
FRAEX38873_v2_000245500;0;1;1;29;22;9
FRAEX38873_v2_000245510;88;50;18;362;286;189
FRAEX38873_v2_000245520;786;939;197;238;81;74
FRAEX38873_v2_000245610;15;44;35;145;184;130
FRAEX38873_v2_000245620;0;0;0;0;0;0
FRAEX38873_v2_000245630;0;0;2;0;1;0
FRAEX38873_v2_000245640;25;22;28;7;12;10
FRAEX38873_v2_000245650;60;52;38;29;60;39
FRAEX38873_v2_000245660;4688;3997;4444;4548;6113;5186
FRAEX38873_v2_000245750;566;405;681;1702;1049;1245
FRAEX38873_v2_000245760;2216;1790;2057;1239;1248;1388
FRAEX38873_v2_000245770;1126;1717;1656;3628;1649;1854
FRAEX38873_v2_000245800;0;19;9;7;5;8
FRAEX38873_v2_000245820;412;212;38;2862;582;843
FRAEX38873_v2_000245860;11672;9423;9595;4597;5936;4875
FRAEX38873_v2_000245870;0;0;5;0;4;0
FRAEX38873_v2_000245880;174;177;220;236;278;204
FRAEX38873_v2_000245890;147;193;90;470;257;158
FRAEX38873_v2_000245900;319;295;290;215;192;186
FRAEX38873_v2_000246090;0;4;2;1;74;1
FRAEX38873_v2_000246100;71;238;88;166;369;100
FRAEX38873_v2_000246110;768;726;540;1016;980;1034
FRAEX38873_v2_000246120;0;0;4;0;1;2
FRAEX38873_v2_000246130;22;19;17;27;59;43
FRAEX38873_v2_000246140;230;179;243;164;195;186
FRAEX38873_v2_000246150;270;373;405;374;381;116
FRAEX38873_v2_000246160;89;103;162;139;134;170
FRAEX38873_v2_000246170;206;232;324;102;193;184
FRAEX38873_v2_000246180;0;0;3;2;0;11
FRAEX38873_v2_000246190;86;122;114;280;241;239
FRAEX38873_v2_000246200;0;0;0;0;0;0
FRAEX38873_v2_000246220;187;125;230;304;348;293
FRAEX38873_v2_000246230;6;0;0;6;7;0
FRAEX38873_v2_000246240;13;14;51;370;2;100
FRAEX38873_v2_000246250;0;0;2;0;0;0
FRAEX38873_v2_000246260;9;31;38;47;42;13
FRAEX38873_v2_000246270;9;99;94;63;34;42
FRAEX38873_v2_000246280;336;189;241;677;834;697
FRAEX38873_v2_000246290;28;11;66;47;38;46
FRAEX38873_v2_000246300;957;871;1078;1482;1336;1241
FRAEX38873_v2_000246310;245;315;322;292;385;309
FRAEX38873_v2_000246480;0;0;0;0;0;0
FRAEX38873_v2_000246490;2344;1641;1182;2836;3111;2606
FRAEX38873_v2_000246500;254;202;209;160;257;192
FRAEX38873_v2_000246520;0;0;0;0;4;0
FRAEX38873_v2_000246540;0;0;0;0;0;0
FRAEX38873_v2_000246550;0;0;0;0;0;0
FRAEX38873_v2_000246560;3;0;0;4;7;0
FRAEX38873_v2_000246570;296;185;339;144;203;126
FRAEX38873_v2_000246580;99;79;81;147;146;135
FRAEX38873_v2_000246600;1439;1371;1141;796;970;917
FRAEX38873_v2_000246620;280;217;246;169;188;247
FRAEX38873_v2_000246630;718;606;486;406;426;390
FRAEX38873_v2_000246640;35;24;93;385;229;179
FRAEX38873_v2_000246660;242;200;269;252;242;223
FRAEX38873_v2_000246670;237;486;833;967;1357;717
FRAEX38873_v2_000246690;0;0;0;0;0;0
FRAEX38873_v2_000246700;0;4;8;2;2;10
FRAEX38873_v2_000246930;581;844;638;1350;1861;1397
FRAEX38873_v2_000246940;362;464;337;447;525;537
FRAEX38873_v2_000246950;1196;1114;1196;779;704;768
FRAEX38873_v2_000246960;4;10;11;8;13;2
FRAEX38873_v2_000246970;2;9;10;2;7;6
FRAEX38873_v2_000246990;7350;5217;4998;1999;2776;3079
FRAEX38873_v2_000247000;1342;1605;1313;1186;1418;1389
FRAEX38873_v2_000247010;894;872;884;831;993;1003
FRAEX38873_v2_000247030;0;0;0;0;0;0
FRAEX38873_v2_000247040;0;0;1;5;3;1
FRAEX38873_v2_000247050;30;254;480;30;54;45
FRAEX38873_v2_000247060;299;561;466;1794;1919;1092
FRAEX38873_v2_000247070;447;401;558;647;523;507
FRAEX38873_v2_000247080;90;69;79;66;96;132
FRAEX38873_v2_000247090;1719;1788;1470;811;804;826
FRAEX38873_v2_000247130;2482;1896;1956;2612;2574;2301
FRAEX38873_v2_000247140;2208;2033;2011;1167;1380;1258
FRAEX38873_v2_000247150;189;214;23;29;13;6
FRAEX38873_v2_000247160;313;270;304;287;362;293
FRAEX38873_v2_000247170;106;90;35;1938;701;395
FRAEX38873_v2_000247190;37;19;31;170;111;116
FRAEX38873_v2_000247200;68;52;41;47;85;41
FRAEX38873_v2_000247510;0;0;0;3;1;0
FRAEX38873_v2_000247520;50;29;34;54;109;62
FRAEX38873_v2_000247530;943;620;527;1157;1102;909
FRAEX38873_v2_000247540;94;76;57;90;100;72
FRAEX38873_v2_000247550;458;370;265;415;379;288
FRAEX38873_v2_000247560;114;144;84;82;61;40
FRAEX38873_v2_000247580;28;27;1;82;48;43
FRAEX38873_v2_000247590;0;0;0;0;0;0
FRAEX38873_v2_000247610;0;0;0;0;0;0
FRAEX38873_v2_000247620;281;272;215;377;341;362
FRAEX38873_v2_000247630;350;179;262;155;175;214
FRAEX38873_v2_000247640;1049;806;1106;741;974;691
FRAEX38873_v2_000247650;40;13;14;272;97;146
FRAEX38873_v2_000247660;15;0;2;26;50;12
FRAEX38873_v2_000247670;0;0;0;0;0;0
FRAEX38873_v2_000247730;0;0;0;78;57;132
FRAEX38873_v2_000247740;8;7;36;142;290;55
FRAEX38873_v2_000247750;106;6;1;1523;305;1019
FRAEX38873_v2_000247760;691;393;43;343;138;29
FRAEX38873_v2_000247770;1455;1143;911;774;793;815
FRAEX38873_v2_000247780;361;246;305;134;249;180
FRAEX38873_v2_000247790;421;134;97;108;212;223
FRAEX38873_v2_000247810;0;0;1;0;0;0
FRAEX38873_v2_000247830;238;326;344;124;159;172
FRAEX38873_v2_000247840;103;91;150;65;106;97
FRAEX38873_v2_000247900;0;0;0;0;0;0
FRAEX38873_v2_000247920;21;16;65;0;10;7
FRAEX38873_v2_000247930;158;121;82;96;97;178
FRAEX38873_v2_000247940;2977;2531;2602;3699;2822;3600
FRAEX38873_v2_000247950;0;0;1;32;24;10
FRAEX38873_v2_000247960;0;0;0;3;0;0
FRAEX38873_v2_000247970;335;400;251;387;910;514
FRAEX38873_v2_000247980;237;111;22;20;0;6
FRAEX38873_v2_000247990;58;74;74;38;52;83
FRAEX38873_v2_000248130;0;6;12;127;105;46
FRAEX38873_v2_000248140;479;718;578;1371;1439;610
FRAEX38873_v2_000248150;201;119;94;101;116;102
FRAEX38873_v2_000248160;246;222;270;266;254;202
FRAEX38873_v2_000248170;3231;2771;1147;1499;1796;838
FRAEX38873_v2_000248180;32;71;96;127;164;64
FRAEX38873_v2_000248190;0;0;0;0;0;0
FRAEX38873_v2_000248200;917;656;720;2092;1726;1932
FRAEX38873_v2_000248210;5468;5479;8002;12707;12001;14143
FRAEX38873_v2_000248220;1118;1009;795;1819;1500;1616
FRAEX38873_v2_000248230;445;515;359;344;320;256
FRAEX38873_v2_000248240;3;2;26;3;4;13
FRAEX38873_v2_000248250;475;630;393;668;520;342
FRAEX38873_v2_000248260;0;0;0;0;0;0
FRAEX38873_v2_000248270;171;204;227;260;215;240
FRAEX38873_v2_000248280;63;30;24;58;103;39
FRAEX38873_v2_000248290;30;31;5;41;46;29
FRAEX38873_v2_000248300;2;54;1;228;17;19
FRAEX38873_v2_000248310;370;337;6;2307;828;263
FRAEX38873_v2_000248320;1603;1850;1631;1441;1865;862
FRAEX38873_v2_000248330;14;25;22;22;39;3
FRAEX38873_v2_000248340;10050;5716;6326;942;856;564
FRAEX38873_v2_000248350;158;134;217;100;129;115
FRAEX38873_v2_000248360;2691;2145;1716;1395;1538;1527
FRAEX38873_v2_000248370;0;0;0;0;0;0
FRAEX38873_v2_000248380;1976;2120;2152;2577;2302;2650
FRAEX38873_v2_000248390;0;0;0;0;0;0
FRAEX38873_v2_000248400;752;750;895;819;923;928
FRAEX38873_v2_000248410;262;350;236;113;140;141
FRAEX38873_v2_000248420;6094;7707;6024;5471;5516;6280
